adm0_name,adm1_name,mkt_name,cm_name,cur_name,pt_name,um_name,mp_month,mp_year,mp_price,mp_commoditysource
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,4,2016,2921200.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,5,2016,2757900.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,6,2016,2766000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,7,2016,2790000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,8,2016,2700000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,9,2016,2350000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,10,2016,2350000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,11,2016,2250000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,12,2016,2250000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,1,2017,2220000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,2,2017,2337000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,3,2017,2240000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,4,2017,2220000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,5,2017,2200000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (white),COP,Wholesale,MT,6,2017,2240000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,5,2013,1210.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,6,2013,1129.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,7,2013,1210.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,8,2013,1100.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,9,2013,1129.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,10,2013,1210.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,11,2013,968.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,12,2013,806.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,1,2014,1048.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,2,2014,806.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,3,2014,1129.0323,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,4,2014,1210.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,5,2014,967.7419,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,6,2014,1048.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,7,2014,1048.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,8,2014,1613.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,9,2014,1452.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,10,2014,1452.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,11,2014,1210.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,12,2014,1210.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Plantains,COP,Wholesale,KG,1,2015,1452.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,5,2013,1000.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,6,2013,900.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,7,2013,1200.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,8,2013,1800.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,9,2013,900.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,10,2013,900.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,11,2013,800.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,12,2013,700.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,1,2014,600.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,2,2014,800.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,3,2014,700.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,4,2014,800.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,5,2014,800.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,6,2014,1300.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,7,2014,1400.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,8,2014,1500.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,9,2014,1200.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,10,2014,1000.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,11,2014,1000.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,12,2014,900.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,1,2015,900.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,2,2015,700.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,3,2015,1000.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,4,2015,760.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,5,2015,1300.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,6,2015,1100.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,7,2015,1200.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,8,2015,1500.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,9,2015,1500.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,10,2015,1700.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,11,2015,2000.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,12,2015,1700.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,1,2016,2000.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,2,2016,1500.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,3,2016,1700.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,4,2016,1000.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,5,2016,1500.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,6,2016,1500.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,7,2016,1800.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,8,2016,800.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,9,2016,800.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,10,2016,800.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,11,2016,900.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,12,2016,900.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,1,2017,800.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,2,2017,1000.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,3,2017,900.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,4,2017,1400.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,5,2017,1500.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Carrots,COP,Wholesale,KG,6,2017,3400.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,5,2013,600.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,6,2013,1000.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,7,2013,800.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,8,2013,1200.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,9,2013,483.871,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,10,2013,480.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,11,2013,560.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,12,2013,480.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,1,2014,560.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,2,2014,720.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,3,2014,560.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,4,2014,800.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,5,2014,288.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,6,2014,640.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,7,2014,640.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,8,2014,640.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,9,2014,960.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,10,2014,480.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,11,2014,512.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,12,2014,480.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Cabbage,COP,Wholesale,KG,1,2015,640.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,4,2012,1017531.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,5,2012,705778.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,6,2012,966762.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,7,2012,1029143.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,8,2012,1059560.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,9,2012,1107714.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,10,2012,1129829.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,11,2012,893143.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,12,2012,770000.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,1,2013,817372.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,3,2013,892274.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,4,2013,920286.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,5,2013,938286.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,6,2013,915429.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,7,2013,900571.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,8,2013,896000.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,9,2013,875429.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,10,2013,848572.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,11,2013,840572.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,12,2013,761715.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,1,2014,765943.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,2,2014,765943.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,3,2014,874857.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,4,2014,831333.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,5,2014,866286.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,6,2014,906857.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,7,2014,906857.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,8,2014,941143.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,9,2014,941143.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,10,2014,885143.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,11,2014,881519.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,12,2014,922286.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,1,2015,1050286.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,2,2015,1249429.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,3,2015,1237143.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,4,2015,1265143.0,http://www.fedearroz.com.co/new/precios.php
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,5,2015,1260571.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,6,2015,1149715.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,7,2015,1090000.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,8,2015,1043429.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,9,2015,1108952.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,10,2015,1138751.0,http://www.centroabastos.com/web/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,11,2015,1188286.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,12,2015,1225524.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,1,2016,1265000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,2,2016,1436572.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,3,2016,1288286.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,4,2016,1240286.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,5,2016,1256000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,6,2016,1269000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,7,2016,1268000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,8,2016,1126000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,9,2016,1064000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,10,2016,1056000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,11,2016,1072000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,12,2016,1064000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,1,2017,994667.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,2,2017,1016000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,3,2017,985000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,4,2017,940000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,5,2017,962000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,Rice (paddy),COP,Wholesale,MT,6,2017,978000.0,http://www.fedearroz.com.co/
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,1,2005,5737.5,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,2,2005,5806.25,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,3,2005,5670.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,4,2005,5934.38,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,5,2005,6081.25,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,6,2005,5980.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,7,2005,5728.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,8,2005,5791.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,9,2005,5755.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,10,2005,5738.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,11,2005,5775.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,12,2005,5953.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,1,2006,5888.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,2,2006,5934.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,3,2006,5875.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,4,2006,6675.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,5,2006,6147.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,6,2006,5885.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,7,2006,6450.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,8,2006,6295.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,9,2006,5816.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,10,2006,5888.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,11,2006,5895.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,12,2006,6113.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,1,2007,6300.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,2,2007,6713.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,3,2007,6268.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,4,2007,6250.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,5,2007,6115.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,6,2007,6850.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,7,2007,7850.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,8,2007,8045.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,9,2007,7567.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,10,2007,8000.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,11,2007,8000.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,12,2007,8000.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,1,2008,7990.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,2,2008,7988.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,3,2008,8100.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,4,2008,8033.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,5,2008,8000.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,6,2008,7850.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,7,2008,7850.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,8,2008,7850.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,9,2008,7963.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,10,2008,8050.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,11,2008,8100.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,12,2008,8120.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,1,2009,8100.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,2,2009,8100.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,3,2009,8050.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,4,2009,8000.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,5,2009,8000.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,6,2009,8000.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,7,2009,8000.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,8,2009,8150.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,9,2009,8100.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,10,2009,8000.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,11,2009,7150.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,12,2009,7338.0,AGRONET
Colombia,Santander,Bucaramanga,"Meat (beef, minced)",COP,Wholesale,KG,1,2010,7500.0,AGRONET
